StudyHours,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,EduTech,StressLevel,Target
22,0,1,0,1,1,21,2,1,0,1,1,0
18,0,0,1,1,0,22,3,18,0,0,2,1
18,0,0,1,1,0,28,1,14,1,1,2,1
18,0,0,1,1,0,19,3,4,1,0,2,1
18,2,1,0,0,0,22,3,18,0,0,2,1
18,2,1,0,0,0,28,1,14,1,1,2,1
18,2,1,0,0,0,19,3,4,1,0,2,1
18,1,0,1,1,0,22,3,18,0,0,2,1
18,1,0,1,1,0,28,1,14,1,1,2,1
18,1,0,1,1,0,19,3,4,1,0,2,1
18,2,0,0,1,0,22,3,18,0,0,2,1
18,2,0,0,1,0,28,1,14,1,1,2,1
18,2,0,0,1,0,19,3,4,1,0,2,1
20,0,0,1,1,1,27,0,10,0,1,2,0
20,0,0,1,1,1,24,2,4,0,1,1,0
20,0,0,1,1,1,24,1,9,0,1,2,0
20,1,0,1,1,1,27,0,10,0,1,2,0
20,1,0,1,1,1,24,2,4,0,1,1,0
20,1,0,1,1,1,24,1,9,0,1,2,0
20,2,1,2,1,1,27,0,10,0,1,2,0
20,2,1,2,1,1,24,2,4,0,1,1,0
20,2,1,2,1,1,24,1,9,0,1,2,0
20,0,1,2,1,1,27,0,10,0,1,2,0
20,0,1,2,1,1,24,2,4,0,1,1,0
20,0,1,2,1,1,24,1,9,0,1,2,0
20,2,0,1,1,1,27,0,10,0,1,2,0
20,2,0,1,1,1,24,2,4,0,1,1,0
20,2,0,1,1,1,24,1,9,0,1,2,0
20,1,1,1,1,0,20,2,8,0,1,0,0
20,1,1,0,1,0,20,2,8,0,1,0,0
20,2,1,0,1,0,20,2,8,0,1,0,0
20,1,1,2,1,0,20,2,8,0,1,0,0
20,1,0,1,1,0,20,2,8,0,1,0,0
20,1,0,0,1,0,20,2,8,0,1,0,0
20,1,0,2,1,0,20,2,8,0,1,0,0
20,2,1,2,1,0,20,2,8,0,1,0,0
20,2,1,0,1,0,20,2,8,0,1,0,0
20,1,1,0,1,0,20,2,8,0,1,0,0
9,2,1,1,1,0,27,2,17,0,1,2,1
9,2,1,1,1,0,24,2,5,1,1,1,0
9,2,1,1,1,0,19,0,9,1,0,2,1
9,2,1,1,1,0,19,3,12,0,1,2,1
9,2,1,1,1,0,23,0,16,0,1,2,1
9,2,1,1,1,0,27,3,0,1,0,0,0
9,2,1,1,1,0,23,2,2,1,0,1,0
28,1,1,0,1,0,29,2,0,1,0,1,0
28,2,1,0,1,0,29,2,0,1,0,1,0
28,1,0,2,1,0,29,2,0,1,0,1,0
39,2,1,1,1,0,26,3,15,0,1,2,0
39,2,1,1,1,0,28,3,2,1,1,2,0
39,2,1,1,1,0,27,3,1,1,1,0,0
39,2,1,1,1,0,29,0,7,1,1,2,0
39,2,1,1,1,0,22,2,15,1,1,2,0
26,2,1,1,1,1,29,3,4,0,1,2,0
26,2,1,1,1,1,21,0,7,0,1,2,0
26,2,1,1,1,1,29,3,13,1,1,1,0
26,1,0,0,1,1,29,3,4,0,1,2,0
26,1,0,0,1,1,21,0,7,0,1,2,0
26,1,0,0,1,1,29,3,13,1,1,1,0
22,1,1,1,1,0,19,2,6,0,1,2,0
22,1,1,1,1,0,25,2,8,0,1,0,0
22,1,1,1,1,0,24,1,17,1,0,2,0
22,0,1,1,1,0,19,2,6,0,1,2,0
22,0,1,1,1,0,25,2,8,0,1,0,0
22,0,1,1,1,0,24,1,17,1,0,2,0
24,1,1,1,0,0,19,0,19,1,1,2,0
24,1,1,1,0,0,23,3,4,0,1,2,0
24,2,0,1,1,0,19,0,19,1,1,2,0
24,2,0,1,1,0,23,3,4,0,1,2,0
24,1,1,2,1,0,19,0,19,1,1,2,0
24,1,1,2,1,0,23,3,4,0,1,2,0
24,1,1,0,1,0,19,0,19,1,1,2,0
24,1,1,0,1,0,23,3,4,0,1,2,0
24,0,1,1,1,0,19,0,19,1,1,2,0
24,0,1,1,1,0,23,3,4,0,1,2,0
24,2,0,0,1,0,19,0,19,1,1,2,0
24,2,0,0,1,0,23,3,4,0,1,2,0
24,2,1,1,1,0,19,0,19,1,1,2,0
24,2,1,1,1,0,23,3,4,0,1,2,0
24,2,1,0,1,0,19,0,19,1,1,2,0
24,2,1,0,1,0,23,3,4,0,1,2,0
27,2,0,0,1,1,20,2,9,1,1,0,0
27,2,0,0,1,1,21,1,10,1,1,2,0
27,1,1,1,1,1,20,2,9,1,1,0,0
27,1,1,1,1,1,21,1,10,1,1,2,0
20,1,1,0,1,0,28,2,2,1,1,2,0
20,1,1,0,1,0,24,0,17,1,0,2,0
20,1,1,0,1,0,29,3,0,0,1,2,0
20,1,1,0,1,0,28,1,15,1,1,2,0
20,1,1,0,1,0,21,3,0,1,1,1,0
20,1,1,0,1,0,19,0,15,1,1,1,0
20,1,1,1,1,0,28,2,2,1,1,2,0
20,1,1,1,1,0,24,0,17,1,0,2,0
20,1,1,1,1,0,29,3,0,0,1,2,0
20,1,1,1,1,0,28,1,15,1,1,2,0
20,1,1,1,1,0,21,3,0,1,1,1,0
20,1,1,1,1,0,19,0,15,1,1,1,0
20,0,1,1,1,0,28,2,2,1,1,2,0
20,0,1,1,1,0,24,0,17,1,0,2,0
20,0,1,1,1,0,29,3,0,0,1,2,0
20,0,1,1,1,0,28,1,15,1,1,2,0
20,0,1,1,1,0,21,3,0,1,1,1,0
20,0,1,1,1,0,19,0,15,1,1,1,0
25,1,1,1,1,0,19,0,1,1,1,2,0
25,1,1,1,1,0,18,2,15,1,0,1,0
25,1,1,1,1,0,27,2,8,1,0,2,0
25,1,1,1,1,0,29,3,15,1,0,1,0
25,1,1,1,1,0,19,3,2,1,0,1,0
25,1,1,1,1,0,19,0,1,1,1,2,0
25,1,1,1,1,0,18,2,15,1,0,1,0
25,1,1,1,1,0,27,2,8,1,0,2,0
25,1,1,1,1,0,29,3,15,1,0,1,0
25,1,1,1,1,0,19,3,2,1,0,1,0
25,1,1,1,1,0,19,1,5,1,1,2,0
25,1,1,1,1,0,29,2,2,1,1,2,0
25,0,1,0,1,0,19,1,5,1,1,2,0
25,0,1,0,1,0,29,2,2,1,1,2,0
25,2,0,1,1,0,19,1,5,1,1,2,0
25,2,0,1,1,0,29,2,2,1,1,2,0
25,2,1,1,1,0,19,1,5,1,1,2,0
25,2,1,1,1,0,29,2,2,1,1,2,0
25,1,1,0,1,0,19,1,5,1,1,2,0
25,1,1,0,1,0,29,2,2,1,1,2,0
27,1,0,2,1,0,22,2,9,1,0,1,0
27,1,0,2,1,0,23,0,6,1,0,0,0
27,1,0,0,1,0,22,2,9,1,0,1,0
27,1,0,0,1,0,23,0,6,1,0,0,0
24,0,0,1,1,1,26,3,6,0,1,1,0
24,0,0,1,1,1,25,2,8,1,1,1,0
24,1,0,1,1,1,26,3,6,0,1,1,0
24,1,0,1,1,1,25,2,8,1,1,1,0
24,1,0,0,1,1,26,3,6,0,1,1,0
24,1,0,0,1,1,25,2,8,1,1,1,0
22,2,1,0,1,1,19,0,20,1,1,1,0
22,2,1,0,1,1,20,0,2,0,1,2,0
22,0,0,2,1,1,19,0,20,1,1,1,0
22,0,0,2,1,1,20,0,2,0,1,2,0
22,2,1,2,1,1,19,0,20,1,1,1,0
22,2,1,2,1,1,20,0,2,0,1,2,0
22,2,0,1,0,1,19,0,20,1,1,1,0
22,2,0,1,0,1,20,0,2,0,1,2,0
15,1,1,1,1,1,27,0,2,1,1,2,1
15,1,1,1,1,1,29,0,10,1,1,1,0
15,1,1,1,1,1,21,1,13,1,0,0,0
15,2,1,2,1,1,27,0,2,1,1,2,1
15,2,1,2,1,1,29,0,10,1,1,1,0
15,2,1,2,1,1,21,1,13,1,0,0,0
15,2,1,2,0,1,27,0,2,1,1,2,1
15,2,1,2,0,1,29,0,10,1,1,1,0
15,2,1,2,0,1,21,1,13,1,0,0,0
15,1,1,0,1,1,27,0,2,1,1,2,1
15,1,1,0,1,1,29,0,10,1,1,1,0
15,1,1,0,1,1,21,1,13,1,0,0,0
15,1,1,1,1,1,27,0,2,1,1,2,1
15,1,1,1,1,1,29,0,10,1,1,1,0
15,1,1,1,1,1,21,1,13,1,0,0,0
15,1,0,0,1,1,27,0,2,1,1,2,1
15,1,0,0,1,1,29,0,10,1,1,1,0
15,1,0,0,1,1,21,1,13,1,0,0,0
19,1,0,1,1,0,26,1,7,0,1,1,0
19,1,0,1,1,0,19,0,1,1,1,1,0
19,1,0,1,1,0,18,2,3,0,1,1,0
19,1,1,2,1,0,26,1,7,0,1,1,0
19,1,1,2,1,0,19,0,1,1,1,1,0
19,1,1,2,1,0,18,2,3,0,1,1,0
19,1,0,0,1,0,26,1,7,0,1,1,0
19,1,0,0,1,0,19,0,1,1,1,1,0
19,1,0,0,1,0,18,2,3,0,1,1,0
19,0,0,1,1,0,26,1,7,0,1,1,0
19,0,0,1,1,0,19,0,1,1,1,1,0
19,0,0,1,1,0,18,2,3,0,1,1,0
19,1,1,0,1,0,26,1,7,0,1,1,0
19,1,1,0,1,0,19,0,1,1,1,1,0
19,1,1,0,1,0,18,2,3,0,1,1,0
19,2,0,1,1,0,26,1,7,0,1,1,0
19,2,0,1,1,0,19,0,1,1,1,1,0
19,2,0,1,1,0,18,2,3,0,1,1,0
9,2,1,0,1,0,28,1,0,1,1,1,0
9,2,1,0,1,0,18,0,7,0,1,2,1
10,1,0,1,0,1,24,0,17,0,0,2,1
10,1,0,1,0,1,24,0,9,1,0,2,1
10,1,1,1,1,1,24,0,17,0,0,2,1
10,1,1,1,1,1,24,0,9,1,0,2,1
15,1,0,1,1,0,26,0,5,1,1,0,0
15,1,0,1,1,0,27,0,19,1,1,2,1
15,1,0,1,1,0,18,0,0,0,0,2,1
15,2,1,2,1,0,26,0,5,1,1,0,0
15,2,1,2,1,0,27,0,19,1,1,2,1
15,2,1,2,1,0,18,0,0,0,0,2,1
15,1,0,0,1,0,26,0,5,1,1,0,0
15,1,0,0,1,0,27,0,19,1,1,2,1
15,1,0,0,1,0,18,0,0,0,0,2,1
25,0,0,0,1,0,27,1,18,1,0,1,0
25,0,0,0,1,0,19,2,0,1,1,1,0
25,0,0,0,1,0,25,2,9,0,1,0,0
25,0,0,0,1,0,27,2,7,0,1,2,0
25,2,0,0,0,0,27,1,18,1,0,1,0
25,2,0,0,0,0,19,2,0,1,1,1,0
25,2,0,0,0,0,25,2,9,0,1,0,0
25,2,0,0,0,0,27,2,7,0,1,2,0
25,1,1,1,1,0,27,1,18,1,0,1,0
25,1,1,1,1,0,19,2,0,1,1,1,0
25,1,1,1,1,0,25,2,9,0,1,0,0
25,1,1,1,1,0,27,2,7,0,1,2,0
25,1,0,1,1,0,27,1,18,1,0,1,0
25,1,0,1,1,0,19,2,0,1,1,1,0
25,1,0,1,1,0,25,2,9,0,1,0,0
25,1,0,1,1,0,27,2,7,0,1,2,0
25,1,0,1,1,0,27,1,18,1,0,1,0
25,1,0,1,1,0,19,2,0,1,1,1,0
25,1,0,1,1,0,25,2,9,0,1,0,0
25,1,0,1,1,0,27,2,7,0,1,2,0
8,2,0,1,1,1,24,3,12,0,0,1,0
8,2,0,1,1,1,27,1,19,0,1,1,0
8,2,0,1,1,1,28,1,4,1,0,0,0
8,2,0,1,1,1,25,3,9,0,1,2,1
8,0,1,0,1,1,24,3,12,0,0,1,0
8,0,1,0,1,1,27,1,19,0,1,1,0
8,0,1,0,1,1,28,1,4,1,0,0,0
8,0,1,0,1,1,25,3,9,0,1,2,1
13,1,1,1,1,1,19,1,16,0,1,2,1
13,1,1,1,1,1,29,1,10,1,1,1,0
13,1,1,1,1,1,23,2,0,0,1,0,0
13,1,1,1,1,1,19,1,16,0,1,2,1
13,1,1,1,1,1,29,1,10,1,1,1,0
13,1,1,1,1,1,23,2,0,0,1,0,0
13,1,1,0,1,1,19,1,16,0,1,2,1
13,1,1,0,1,1,29,1,10,1,1,1,0
13,1,1,0,1,1,23,2,0,0,1,0,0
13,1,1,0,1,1,19,1,16,0,1,2,1
13,1,1,0,1,1,29,1,10,1,1,1,0
13,1,1,0,1,1,23,2,0,0,1,0,0
13,2,0,0,1,1,19,1,16,0,1,2,1
13,2,0,0,1,1,29,1,10,1,1,1,0
13,2,0,0,1,1,23,2,0,0,1,0,0
22,1,1,0,1,0,23,1,17,1,0,1,0
22,1,1,0,1,0,20,0,11,0,1,1,0
22,0,1,1,1,0,23,1,17,1,0,1,0
22,0,1,1,1,0,20,0,11,0,1,1,0
22,1,1,1,0,0,23,1,17,1,0,1,0
22,1,1,1,0,0,20,0,11,0,1,1,0
22,1,0,0,1,0,23,1,17,1,0,1,0
22,1,0,0,1,0,20,0,11,0,1,1,0
22,1,1,2,1,0,23,1,17,1,0,1,0
22,1,1,2,1,0,20,0,11,0,1,1,0
22,1,0,1,1,0,23,1,17,1,0,1,0
22,1,0,1,1,0,20,0,11,0,1,1,0
28,2,0,0,1,0,25,2,18,0,1,1,0
28,1,0,1,1,0,25,2,18,0,1,1,0
28,1,0,2,1,0,25,2,18,0,1,1,0
31,0,0,1,1,1,21,3,15,0,1,2,0
31,0,0,1,1,1,26,1,4,0,1,0,0
31,0,0,1,1,1,25,2,6,1,1,1,0
31,1,1,0,1,1,21,3,15,0,1,2,0
31,1,1,0,1,1,26,1,4,0,1,0,0
31,1,1,0,1,1,25,2,6,1,1,1,0
31,2,0,1,1,1,21,3,15,0,1,2,0
31,2,0,1,1,1,26,1,4,0,1,0,0
31,2,0,1,1,1,25,2,6,1,1,1,0
23,2,0,1,1,1,19,0,17,0,0,1,0
23,2,0,1,1,1,24,2,15,0,1,2,0
23,2,0,1,1,1,28,1,14,1,1,1,0
23,2,0,1,1,1,19,1,12,0,1,1,0
23,1,0,1,1,1,19,0,17,0,0,1,0
23,1,0,1,1,1,24,2,15,0,1,2,0
23,1,0,1,1,1,28,1,14,1,1,1,0
23,1,0,1,1,1,19,1,12,0,1,1,0
23,2,0,1,1,1,19,0,17,0,0,1,0
23,2,0,1,1,1,24,2,15,0,1,2,0
23,2,0,1,1,1,28,1,14,1,1,1,0
23,2,0,1,1,1,19,1,12,0,1,1,0
23,1,0,1,1,1,19,0,17,0,0,1,0
23,1,0,1,1,1,24,2,15,0,1,2,0
23,1,0,1,1,1,28,1,14,1,1,1,0
23,1,0,1,1,1,19,1,12,0,1,1,0
37,1,1,2,1,1,20,1,6,0,1,2,0
12,1,1,1,1,1,20,1,8,0,1,2,1
12,1,1,1,1,1,18,0,18,0,0,1,0
12,1,1,1,1,1,19,0,4,1,0,2,1
12,0,0,1,1,1,20,1,8,0,1,2,1
12,0,0,1,1,1,18,0,18,0,0,1,0
12,0,0,1,1,1,19,0,4,1,0,2,1
12,1,0,1,1,1,20,1,8,0,1,2,1
12,1,0,1,1,1,18,0,18,0,0,1,0
12,1,0,1,1,1,19,0,4,1,0,2,1
17,0,0,0,1,1,24,3,5,1,0,0,0
17,2,1,0,1,1,24,3,5,1,0,0,0
17,2,0,1,1,1,24,3,5,1,0,0,0
17,1,0,0,0,1,24,3,5,1,0,0,0
17,1,0,1,1,1,24,3,5,1,0,0,0
21,1,0,1,1,1,19,1,1,0,1,1,0
21,1,0,1,1,1,23,0,1,1,0,2,0
21,1,0,0,1,1,19,1,1,0,1,1,0
21,1,0,0,1,1,23,0,1,1,0,2,0
21,1,0,1,1,1,19,1,1,0,1,1,0
21,1,0,1,1,1,23,0,1,1,0,2,0
25,2,0,0,1,0,23,3,18,1,1,2,0
25,2,0,0,1,0,27,1,9,0,0,1,0
25,2,0,0,1,0,25,1,14,1,1,1,0
25,0,1,1,1,0,23,3,18,1,1,2,0
25,0,1,1,1,0,27,1,9,0,0,1,0
25,0,1,1,1,0,25,1,14,1,1,1,0
22,1,0,1,1,0,23,3,7,1,1,0,0
22,1,0,1,1,0,20,1,12,1,1,2,0
22,1,0,1,1,0,19,2,4,1,1,1,0
22,1,0,1,1,0,24,3,17,1,1,1,0
22,1,0,1,1,0,18,2,13,1,0,2,0
22,1,1,1,1,0,23,3,7,1,1,0,0
22,1,1,1,1,0,20,1,12,1,1,2,0
22,1,1,1,1,0,19,2,4,1,1,1,0
22,1,1,1,1,0,24,3,17,1,1,1,0
22,1,1,1,1,0,18,2,13,1,0,2,0
22,1,0,1,1,0,23,3,7,1,1,0,0
22,1,0,1,1,0,20,1,12,1,1,2,0
22,1,0,1,1,0,19,2,4,1,1,1,0
22,1,0,1,1,0,24,3,17,1,1,1,0
22,1,0,1,1,0,18,2,13,1,0,2,0
22,2,0,0,1,0,23,3,7,1,1,0,0
22,2,0,0,1,0,20,1,12,1,1,2,0
22,2,0,0,1,0,19,2,4,1,1,1,0
22,2,0,0,1,0,24,3,17,1,1,1,0
22,2,0,0,1,0,18,2,13,1,0,2,0
22,1,0,1,1,0,23,3,7,1,1,0,0
22,1,0,1,1,0,20,1,12,1,1,2,0
22,1,0,1,1,0,19,2,4,1,1,1,0
22,1,0,1,1,0,24,3,17,1,1,1,0
22,1,0,1,1,0,18,2,13,1,0,2,0
5,2,1,1,1,1,19,0,2,1,1,2,1
5,2,1,1,1,1,28,3,2,1,1,2,1
5,2,1,1,1,1,21,3,16,0,1,1,0
5,2,1,1,1,1,22,2,13,1,1,2,1
5,2,1,1,1,1,28,3,12,0,0,1,0
29,1,1,2,1,1,24,1,6,1,0,2,0
29,1,1,2,1,1,19,2,6,1,1,2,0
29,2,0,1,1,1,24,1,6,1,0,2,0
29,2,0,1,1,1,19,2,6,1,1,2,0
26,2,1,1,1,0,28,1,5,1,0,0,0
21,2,1,1,1,0,26,2,18,1,1,1,0
21,2,1,1,1,0,18,3,18,1,1,2,0
21,0,1,0,1,0,26,2,18,1,1,1,0
21,0,1,0,1,0,18,3,18,1,1,2,0
21,0,1,1,1,0,26,2,18,1,1,1,0
21,0,1,1,1,0,18,3,18,1,1,2,0
21,2,0,2,1,0,26,2,18,1,1,1,0
21,2,0,2,1,0,18,3,18,1,1,2,0
21,0,0,0,1,0,26,2,18,1,1,1,0
21,0,0,0,1,0,18,3,18,1,1,2,0
21,1,1,0,1,0,26,2,18,1,1,1,0
21,1,1,0,1,0,18,3,18,1,1,2,0
24,1,1,1,1,1,19,2,5,1,1,1,0
24,1,1,1,1,1,21,2,8,1,0,2,0
24,1,1,1,1,1,19,2,5,1,1,1,0
24,1,1,1,1,1,21,2,8,1,0,2,0
24,1,1,0,1,1,19,2,5,1,1,1,0
24,1,1,0,1,1,21,2,8,1,0,2,0
24,1,0,2,1,1,19,2,5,1,1,1,0
24,1,0,2,1,1,21,2,8,1,0,2,0
24,2,1,0,1,1,19,2,5,1,1,1,0
24,2,1,0,1,1,21,2,8,1,0,2,0
24,1,1,1,1,1,19,2,5,1,1,1,0
24,1,1,1,1,1,21,2,8,1,0,2,0
24,2,1,2,1,1,19,2,5,1,1,1,0
24,2,1,2,1,1,21,2,8,1,0,2,0
24,1,1,2,1,1,19,2,5,1,1,1,0
24,1,1,2,1,1,21,2,8,1,0,2,0
24,1,1,1,1,1,19,2,5,1,1,1,0
24,1,1,1,1,1,21,2,8,1,0,2,0
24,0,1,0,1,1,19,2,5,1,1,1,0
24,0,1,0,1,1,21,2,8,1,0,2,0
24,2,1,1,1,1,19,2,5,1,1,1,0
24,2,1,1,1,1,21,2,8,1,0,2,0
24,0,1,2,1,1,19,2,5,1,1,1,0
24,0,1,2,1,1,21,2,8,1,0,2,0
24,1,1,0,1,0,19,2,0,1,0,1,0
24,1,1,0,1,0,25,0,8,0,1,1,0
24,1,1,0,1,0,27,1,1,0,0,1,0
24,0,1,2,0,0,19,2,0,1,0,1,0
24,0,1,2,0,0,25,0,8,0,1,1,0
24,0,1,2,0,0,27,1,1,0,0,1,0
24,1,0,2,1,0,19,2,0,1,0,1,0
24,1,0,2,1,0,25,0,8,0,1,1,0
24,1,0,2,1,0,27,1,1,0,0,1,0
11,2,1,1,1,0,27,1,4,0,1,2,1
11,1,1,2,1,0,27,1,4,0,1,2,1
11,1,0,1,1,0,27,1,4,0,1,2,1
6,2,0,1,0,1,26,3,17,0,1,0,0
6,2,0,1,0,1,29,2,2,1,1,2,1
17,2,1,0,1,0,22,2,20,0,1,0,0
17,2,1,0,1,0,21,2,16,0,0,2,1
17,1,0,0,1,0,22,2,20,0,1,0,0
17,1,0,0,1,0,21,2,16,0,0,2,1
17,1,0,0,1,0,22,2,20,0,1,0,0
17,1,0,0,1,0,21,2,16,0,0,2,1
29,1,1,2,1,0,27,1,10,1,1,1,0
29,1,1,2,1,0,29,2,12,1,0,2,0
29,1,1,2,1,0,26,3,2,1,1,1,0
29,1,0,0,1,0,27,1,10,1,1,1,0
29,1,0,0,1,0,29,2,12,1,0,2,0
29,1,0,0,1,0,26,3,2,1,1,1,0
29,1,0,1,1,0,27,1,10,1,1,1,0
29,1,0,1,1,0,29,2,12,1,0,2,0
29,1,0,1,1,0,26,3,2,1,1,1,0
29,2,1,1,1,0,27,1,10,1,1,1,0
29,2,1,1,1,0,29,2,12,1,0,2,0
29,2,1,1,1,0,26,3,2,1,1,1,0
24,1,1,0,1,0,23,0,16,0,1,0,0
24,1,1,0,1,0,29,1,13,0,1,1,0
24,1,1,0,1,0,21,0,3,1,1,2,0
24,0,1,2,1,0,23,0,16,0,1,0,0
24,0,1,2,1,0,29,1,13,0,1,1,0
24,0,1,2,1,0,21,0,3,1,1,2,0
24,2,1,1,1,0,23,0,16,0,1,0,0
24,2,1,1,1,0,29,1,13,0,1,1,0
24,2,1,1,1,0,21,0,3,1,1,2,0
26,1,1,1,1,0,20,2,19,1,1,1,0
26,0,1,0,1,0,20,2,19,1,1,1,0
26,1,0,1,1,0,20,2,19,1,1,1,0
11,1,1,0,1,0,29,1,6,1,1,0,0
11,1,1,0,1,0,18,3,0,1,1,2,1
11,0,0,0,0,0,29,1,6,1,1,0,0
11,0,0,0,0,0,18,3,0,1,1,2,1
15,1,1,0,0,1,24,1,19,1,1,2,1
15,1,1,0,0,1,23,3,16,1,1,1,0
15,1,0,1,1,1,24,1,19,1,1,2,1
15,1,0,1,1,1,23,3,16,1,1,1,0
15,2,0,0,1,1,24,1,19,1,1,2,1
15,2,0,0,1,1,23,3,16,1,1,1,0
15,1,1,0,1,1,24,1,19,1,1,2,1
15,1,1,0,1,1,23,3,16,1,1,1,0
27,2,0,0,1,0,22,3,14,0,1,2,0
27,2,0,0,1,0,26,0,8,1,1,0,0
27,2,0,0,1,0,23,3,9,0,1,1,0
27,2,0,0,1,0,24,2,11,1,1,2,0
13,1,1,2,1,0,24,2,10,0,1,2,1
13,1,0,0,0,0,24,2,10,0,1,2,1
13,1,1,2,1,0,24,2,10,0,1,2,1
15,1,1,1,1,1,26,2,11,1,1,0,0
15,1,1,1,1,1,29,3,5,1,0,2,1
15,1,1,1,1,1,27,1,3,0,0,1,0
15,1,1,1,1,1,21,2,19,1,1,2,1
15,1,1,1,1,1,26,2,10,1,0,1,0
15,0,1,0,1,1,26,2,11,1,1,0,0
15,0,1,0,1,1,29,3,5,1,0,2,1
15,0,1,0,1,1,27,1,3,0,0,1,0
15,0,1,0,1,1,21,2,19,1,1,2,1
15,0,1,0,1,1,26,2,10,1,0,1,0
15,1,1,1,1,1,26,2,11,1,1,0,0
15,1,1,1,1,1,29,3,5,1,0,2,1
15,1,1,1,1,1,27,1,3,0,0,1,0
15,1,1,1,1,1,21,2,19,1,1,2,1
15,1,1,1,1,1,26,2,10,1,0,1,0
18,2,1,1,1,0,26,0,5,0,1,0,0
18,2,1,1,1,0,22,0,11,1,0,2,1
18,1,1,1,1,0,26,0,5,0,1,0,0
18,1,1,1,1,0,22,0,11,1,0,2,1
18,2,1,2,1,0,26,0,5,0,1,0,0
18,2,1,2,1,0,22,0,11,1,0,2,1
18,1,1,1,1,0,26,0,5,0,1,0,0
18,1,1,1,1,0,22,0,11,1,0,2,1
18,1,1,2,0,0,26,0,5,0,1,0,0
18,1,1,2,0,0,22,0,11,1,0,2,1
24,1,1,1,1,0,21,3,7,1,0,1,0
24,1,1,1,1,0,29,0,16,1,1,0,0
24,1,1,0,1,0,21,3,7,1,0,1,0
24,1,1,0,1,0,29,0,16,1,1,0,0
24,1,0,1,1,0,21,3,7,1,0,1,0
24,1,0,1,1,0,29,0,16,1,1,0,0
24,1,0,0,1,0,21,3,7,1,0,1,0
24,1,0,0,1,0,29,0,16,1,1,0,0
19,1,0,1,1,1,29,2,5,0,0,2,1
19,1,0,1,1,1,19,1,8,1,0,1,0
19,2,1,2,1,1,29,2,5,0,0,2,1
19,2,1,2,1,1,19,1,8,1,0,1,0
34,1,1,2,1,1,19,0,13,1,1,0,0
34,1,1,2,1,1,27,0,10,0,1,0,0
34,1,1,2,1,1,22,3,2,1,0,2,0
24,2,1,1,1,0,24,3,9,1,1,2,0
24,2,1,1,1,0,20,0,0,1,1,2,0
24,2,1,1,1,0,29,1,3,0,0,0,0
24,0,0,0,1,0,24,3,9,1,1,2,0
24,0,0,0,1,0,20,0,0,1,1,2,0
24,0,0,0,1,0,29,1,3,0,0,0,0
24,0,1,2,1,0,24,3,9,1,1,2,0
24,0,1,2,1,0,20,0,0,1,1,2,0
24,0,1,2,1,0,29,1,3,0,0,0,0
18,1,1,0,1,1,29,2,6,0,1,2,1
18,1,1,0,1,1,24,0,15,0,1,1,0
18,1,1,0,1,1,29,2,6,0,1,2,1
18,1,1,0,1,1,24,0,15,0,1,1,0
18,1,0,1,1,1,29,2,6,0,1,2,1
18,1,0,1,1,1,24,0,15,0,1,1,0
18,0,0,2,1,1,29,2,6,0,1,2,1
18,0,0,2,1,1,24,0,15,0,1,1,0
18,1,1,1,1,1,29,2,6,0,1,2,1
18,1,1,1,1,1,24,0,15,0,1,1,0
17,0,1,0,1,0,18,0,10,1,0,1,0
17,1,1,2,1,0,18,0,10,1,0,1,0
17,2,0,2,1,0,18,0,10,1,0,1,0
29,2,1,1,1,0,19,1,13,1,1,1,0
13,1,0,1,1,0,25,3,11,1,1,1,0
13,1,0,1,1,0,24,1,7,1,1,0,0
13,1,0,1,1,0,23,1,20,1,0,1,0
13,1,0,1,1,0,27,2,18,1,1,2,1
13,1,0,1,1,0,25,2,0,0,0,2,1
13,1,0,1,1,0,25,3,11,1,1,1,0
13,1,0,1,1,0,24,1,7,1,1,0,0
13,1,0,1,1,0,23,1,20,1,0,1,0
13,1,0,1,1,0,27,2,18,1,1,2,1
13,1,0,1,1,0,25,2,0,0,0,2,1
10,2,1,0,1,0,18,1,7,1,1,2,1
10,2,1,0,1,0,25,2,10,0,1,1,0
10,2,1,0,1,0,23,0,11,0,1,2,1
10,1,0,2,0,0,23,0,0,0,1,1,0
10,1,0,2,0,0,21,1,1,0,1,2,1
10,1,0,2,0,0,19,3,9,1,1,2,1
18,2,1,0,1,0,23,1,14,0,0,0,0
18,1,1,1,1,0,23,1,14,0,0,0,0
18,1,1,0,1,0,23,1,14,0,0,0,0
28,1,1,0,0,1,18,2,20,0,0,1,0
28,1,1,0,0,1,20,0,17,0,0,2,0
28,1,1,0,0,1,19,3,9,1,0,2,0
28,1,1,0,0,1,21,3,17,1,1,0,0
28,2,0,0,1,1,18,2,20,0,0,1,0
28,2,0,0,1,1,20,0,17,0,0,2,0
28,2,0,0,1,1,19,3,9,1,0,2,0
28,2,0,0,1,1,21,3,17,1,1,0,0
28,1,1,1,1,1,18,2,20,0,0,1,0
28,1,1,1,1,1,20,0,17,0,0,2,0
28,1,1,1,1,1,19,3,9,1,0,2,0
28,1,1,1,1,1,21,3,17,1,1,0,0
13,1,1,0,1,0,23,3,9,0,0,2,1
13,2,0,0,1,0,23,3,9,0,0,2,1
23,1,1,0,1,1,21,1,4,1,1,2,0
23,1,1,0,1,1,19,1,13,0,1,2,0
23,1,1,0,1,1,18,0,9,1,1,0,0
